	x (m)	y (m)	Mesure ch1 (V)	Mesure ch2 (V)
2441	-1.4200e-02	-1.7600e-02	 4.3267e+00	 4.7534e+00
2442	-1.4000e-02	-1.7600e-02	 4.3691e+00	 5.6350e+00
2443	-1.3800e-02	-1.7600e-02	 4.4367e+00	 3.8806e+00
2444	-1.3600e-02	-1.7600e-02	 4.3615e+00	 3.5799e+00
2445	-1.3400e-02	-1.7600e-02	 4.2074e+00	 3.9319e+00
2446	-1.3200e-02	-1.7600e-02	 4.3803e+00	 7.0232e+00
2447	-1.3000e-02	-1.7600e-02	 4.2633e+00	 4.9151e+00
2448	-1.2800e-02	-1.7600e-02	 4.3744e+00	 4.9322e+00
2449	-1.2600e-02	-1.7600e-02	 4.3717e+00	 3.9250e+00
2450	-1.2400e-02	-1.7600e-02	 4.4250e+00	 6.1175e+00
2451	-1.2200e-02	-1.7600e-02	 4.3984e+00	 5.2540e+00
2452	-1.2000e-02	-1.7600e-02	 4.3885e+00	 3.6140e+00
2453	-1.1800e-02	-1.7600e-02	 4.3214e+00	 4.7396e+00
2454	-1.1600e-02	-1.7600e-02	 4.2974e+00	 2.0791e+00
2455	-1.1400e-02	-1.7600e-02	 4.3997e+00	 4.3510e+00
2456	-1.1200e-02	-1.7600e-02	 4.4053e+00	 4.3987e+00
2457	-1.1000e-02	-1.7600e-02	 4.4562e+00	 3.4875e+00
2458	-1.0800e-02	-1.7600e-02	 4.3374e+00	 2.5270e+00
2459	-1.0600e-02	-1.7600e-02	 4.3855e+00	 4.7304e+00
2460	-1.0400e-02	-1.7600e-02	 4.4493e+00	 1.8660e+00
2461	-1.0200e-02	-1.7600e-02	 4.4437e+00	 3.8573e+00
2462	-1.0000e-02	-1.7600e-02	 4.4316e+00	 4.4822e+00
2463	-9.8000e-03	-1.7600e-02	 4.2997e+00	 3.5135e+00
2464	-9.6000e-03	-1.7600e-02	 4.3648e+00	 3.6650e+00
2465	-9.4000e-03	-1.7600e-02	 4.3392e+00	 3.8369e+00
2466	-9.2000e-03	-1.7600e-02	 4.3993e+00	 1.9771e+00
2467	-9.0000e-03	-1.7600e-02	 4.3961e+00	 4.0170e+00
2468	-8.8000e-03	-1.7600e-02	 4.3997e+00	 3.7380e+00
2469	-8.6000e-03	-1.7600e-02	 4.3744e+00	 3.2327e+00
2470	-8.4000e-03	-1.7600e-02	 4.2754e+00	 5.0101e+00
2471	-8.2000e-03	-1.7600e-02	 4.4832e+00	 6.2362e+00
2472	-8.0000e-03	-1.7600e-02	 4.3099e+00	 4.2841e+00
2473	-7.8000e-03	-1.7600e-02	 4.3668e+00	 5.4297e+00
2474	-7.6000e-03	-1.7600e-02	 4.3145e+00	 5.2001e+00
2475	-7.4000e-03	-1.7600e-02	 4.4013e+00	 4.0650e+00
2476	-7.2000e-03	-1.7600e-02	 4.2873e+00	 3.6604e+00
2477	-7.0000e-03	-1.7600e-02	 4.3274e+00	 5.2879e+00
2478	-6.8000e-03	-1.7600e-02	 4.3454e+00	 4.9067e+00
2479	-6.6000e-03	-1.7600e-02	 4.2794e+00	 5.5545e+00
2480	-6.4000e-03	-1.7600e-02	 4.3823e+00	 5.0459e+00
2481	-6.2000e-03	-1.7600e-02	 4.4141e+00	 5.8082e+00
2482	-6.0000e-03	-1.7600e-02	 4.4316e+00	 5.3253e+00
2483	-5.8000e-03	-1.7600e-02	 4.2590e+00	 6.7306e+00
2484	-5.6000e-03	-1.7600e-02	 4.3592e+00	 4.4529e+00
2485	-5.4000e-03	-1.7600e-02	 4.4794e+00	 4.4842e+00
2486	-5.2000e-03	-1.7600e-02	 4.2567e+00	 6.2019e+00
2487	-5.0000e-03	-1.7600e-02	 4.2823e+00	 4.8865e+00
2488	-4.8000e-03	-1.7600e-02	 4.3305e+00	 5.3500e+00
2489	-4.6000e-03	-1.7600e-02	 4.3691e+00	 5.3421e+00
2490	-4.4000e-03	-1.7600e-02	 4.3310e+00	 5.7053e+00
2491	-4.2000e-03	-1.7600e-02	 4.3523e+00	 5.1485e+00
2492	-4.0000e-03	-1.7600e-02	 4.3237e+00	 5.8168e+00
2493	-3.8000e-03	-1.7600e-02	 4.3094e+00	 5.3398e+00
2494	-3.6000e-03	-1.7600e-02	 4.2869e+00	 6.2905e+00
2495	-3.4000e-03	-1.7600e-02	 4.3776e+00	 6.1093e+00
2496	-3.2000e-03	-1.7600e-02	 4.3691e+00	 5.8352e+00
2497	-3.0000e-03	-1.7600e-02	 4.3847e+00	 6.1978e+00
2498	-2.8000e-03	-1.7600e-02	 4.3109e+00	 6.7786e+00
2499	-2.6000e-03	-1.7600e-02	 4.3645e+00	 6.0650e+00
2500	-2.4000e-03	-1.7600e-02	 4.2652e+00	 6.0373e+00
2501	-2.2000e-03	-1.7600e-02	 4.2090e+00	 5.1202e+00
2502	-2.0000e-03	-1.7600e-02	 4.4003e+00	 6.7004e+00
2503	-1.8000e-03	-1.7600e-02	 4.3638e+00	 5.4851e+00
2504	-1.6000e-03	-1.7600e-02	 4.2333e+00	 6.6527e+00
2505	-1.4000e-03	-1.7600e-02	 4.3050e+00	 5.1417e+00
2506	-1.2000e-03	-1.7600e-02	 4.2721e+00	 6.5708e+00
2507	-1.0000e-03	-1.7600e-02	 4.2340e+00	 6.4591e+00
2508	-8.0000e-04	-1.7600e-02	 4.2550e+00	 6.7493e+00
2509	-6.0000e-04	-1.7600e-02	 4.3635e+00	 4.6962e+00
2510	-4.0000e-04	-1.7600e-02	 4.1965e+00	 5.2155e+00
2511	-2.0000e-04	-1.7600e-02	 4.2919e+00	 4.6324e+00
2512	 0.0000e+00	-1.7600e-02	 4.3004e+00	 6.2803e+00
2513	 2.0000e-04	-1.7600e-02	 4.2662e+00	 5.8796e+00
2514	 4.0000e-04	-1.7600e-02	 4.4210e+00	 6.7306e+00
2515	 6.0000e-04	-1.7600e-02	 4.3228e+00	 6.5334e+00
2516	 8.0000e-04	-1.7600e-02	 4.3201e+00	 4.5188e+00
2517	 1.0000e-03	-1.7600e-02	 4.3901e+00	 5.6922e+00
2518	 1.2000e-03	-1.7600e-02	 4.3491e+00	 4.6354e+00
2519	 1.4000e-03	-1.7600e-02	 4.3721e+00	 6.6415e+00
2520	 1.6000e-03	-1.7600e-02	 4.2524e+00	 5.0374e+00
2521	 1.8000e-03	-1.7600e-02	 4.3678e+00	 6.5774e+00
2522	 2.0000e-03	-1.7600e-02	 4.2731e+00	 5.3733e+00
2523	 2.2000e-03	-1.7600e-02	 4.3405e+00	 5.0328e+00
2524	 2.4000e-03	-1.7600e-02	 4.4398e+00	 6.1271e+00
2525	 2.6000e-03	-1.7600e-02	 4.1811e+00	 4.8911e+00
2526	 2.8000e-03	-1.7600e-02	 4.3551e+00	 4.3274e+00
2527	 3.0000e-03	-1.7600e-02	 4.2718e+00	 5.0959e+00
2528	 3.2000e-03	-1.7600e-02	 4.2545e+00	 5.9460e+00
2529	 3.4000e-03	-1.7600e-02	 4.3091e+00	 3.2860e+00
2530	 3.6000e-03	-1.7600e-02	 4.2340e+00	 5.3919e+00
2531	 3.8000e-03	-1.7600e-02	 4.3149e+00	 3.8869e+00
2532	 4.0000e-03	-1.7600e-02	 4.3808e+00	 5.0726e+00
2533	 4.2000e-03	-1.7600e-02	 4.2733e+00	 4.5653e+00
2534	 4.4000e-03	-1.7600e-02	 4.2777e+00	 4.7192e+00
2535	 4.6000e-03	-1.7600e-02	 4.2646e+00	 5.0048e+00
2536	 4.8000e-03	-1.7600e-02	 4.3191e+00	 4.4233e+00
2537	 5.0000e-03	-1.7600e-02	 4.4079e+00	 3.8675e+00
2538	 5.2000e-03	-1.7600e-02	 4.4217e+00	 5.4834e+00
2539	 5.4000e-03	-1.7600e-02	 4.2909e+00	 3.3269e+00
2540	 5.6000e-03	-1.7600e-02	 4.3599e+00	 4.8392e+00
2541	 5.8000e-03	-1.7600e-02	 4.4082e+00	 5.9008e+00
2542	 6.0000e-03	-1.7600e-02	 4.5801e+00	 3.1340e+00
2543	 6.2000e-03	-1.7600e-02	 4.2626e+00	 3.5246e+00
2544	 6.4000e-03	-1.7600e-02	 4.3206e+00	 3.3549e+00
2545	 6.6000e-03	-1.7600e-02	 4.3132e+00	 4.3461e+00
2546	 6.8000e-03	-1.7600e-02	 4.4533e+00	 6.6816e+00
2547	 7.0000e-03	-1.7600e-02	 4.3175e+00	 3.8136e+00
2548	 7.2000e-03	-1.7600e-02	 4.3316e+00	 3.0089e+00
2549	 7.4000e-03	-1.7600e-02	 4.2603e+00	 2.9696e+00
2550	 7.6000e-03	-1.7600e-02	 4.3842e+00	 4.6344e+00
2551	 7.8000e-03	-1.7600e-02	 4.5272e+00	 4.0006e+00
2552	 8.0000e-03	-1.7600e-02	 4.3563e+00	 3.2694e+00
2553	 8.2000e-03	-1.7600e-02	 4.3941e+00	 3.4972e+00
2554	 8.4000e-03	-1.7600e-02	 4.3737e+00	 3.7058e+00
2555	 8.6000e-03	-1.7600e-02	 4.4143e+00	 4.0621e+00
2556	 8.8000e-03	-1.7600e-02	 4.2843e+00	 5.5134e+00
2557	 9.0000e-03	-1.7600e-02	 4.5864e+00	 3.6346e+00
2558	 9.2000e-03	-1.7600e-02	 4.4000e+00	 4.4569e+00
2559	 9.4000e-03	-1.7600e-02	 4.4427e+00	 2.5579e+00
2560	 9.6000e-03	-1.7600e-02	 4.4322e+00	 2.7055e+00
2561	 9.8000e-03	-1.7600e-02	 4.4431e+00	 4.5504e+00
2562	 1.0000e-02	-1.7600e-02	 4.5466e+00	 3.5046e+00
2563	 1.0200e-02	-1.7600e-02	 4.3288e+00	 3.3356e+00
2564	 1.0400e-02	-1.7600e-02	 4.4805e+00	 2.9303e+00
2565	 1.0600e-02	-1.7600e-02	 4.5506e+00	 4.0003e+00
2566	 1.0800e-02	-1.7600e-02	 4.4917e+00	 3.5238e+00
2567	 1.1000e-02	-1.7600e-02	 4.4559e+00	 2.3557e+00
2568	 1.1200e-02	-1.7600e-02	 4.4680e+00	 3.0779e+00
2569	 1.1400e-02	-1.7600e-02	 4.3698e+00	 3.4951e+00
2570	 1.1600e-02	-1.7600e-02	 4.4526e+00	 2.8467e+00
2571	 1.1800e-02	-1.7600e-02	 4.4631e+00	 2.4880e+00
2572	 1.2000e-02	-1.7600e-02	 4.5062e+00	 2.7052e+00
2573	 1.2200e-02	-1.7600e-02	 4.4398e+00	 2.6905e+00
2574	 1.2400e-02	-1.7600e-02	 4.4368e+00	 2.9757e+00
2575	 1.2600e-02	-1.7600e-02	 4.4919e+00	 2.4478e+00
2576	 1.2800e-02	-1.7600e-02	 4.4016e+00	 2.6401e+00
2577	 1.3000e-02	-1.7600e-02	 4.3379e+00	 2.6825e+00
2578	 1.3200e-02	-1.7600e-02	 4.5026e+00	 3.7278e+00
2579	 1.3400e-02	-1.7600e-02	 4.5108e+00	 2.8360e+00
2580	 1.3600e-02	-1.7600e-02	 4.3602e+00	 3.0049e+00
2581	 1.3800e-02	-1.7600e-02	 4.4519e+00	 2.9454e+00
2582	 1.4000e-02	-1.7600e-02	 4.5003e+00	 2.4895e+00
2583	 1.4200e-02	-1.7600e-02	 4.4151e+00	 2.5087e+00
2584	 1.4400e-02	-1.7600e-02	 4.4220e+00	 4.3228e+00
2585	 1.4600e-02	-1.7600e-02	 4.4371e+00	 3.8096e+00
2586	 1.4800e-02	-1.7600e-02	 4.4237e+00	 4.4329e+00
2587	 1.5000e-02	-1.7600e-02	 4.5341e+00	 4.6819e+00
2588	 1.5200e-02	-1.7600e-02	 4.4296e+00	 7.1060e+00
2589	 1.5400e-02	-1.7600e-02	 4.3126e+00	 2.9773e+00
2590	 1.5600e-02	-1.7600e-02	 4.4082e+00	 4.7987e+00
2591	 1.5800e-02	-1.7600e-02	 4.3823e+00	 4.6753e+00
2592	 1.6000e-02	-1.7600e-02	 4.4549e+00	 3.3841e+00
2593	 1.6200e-02	-1.7600e-02	 4.2882e+00	 4.6768e+00
2594	 1.6400e-02	-1.7600e-02	 4.4155e+00	 4.6285e+00
2595	 1.6600e-02	-1.7600e-02	 4.2195e+00	 5.5691e+00
2596	 1.6800e-02	-1.7600e-02	 4.3803e+00	 5.7030e+00
2597	 1.7000e-02	-1.7600e-02	 4.3895e+00	 5.4710e+00
2598	 1.7200e-02	-1.7600e-02	 4.2994e+00	 5.7918e+00
2599	 1.7400e-02	-1.7600e-02	 4.3474e+00	 5.8848e+00
2600	 1.7600e-02	-1.7600e-02	 4.2665e+00	 4.1592e+00
2601	 1.7800e-02	-1.7600e-02	 4.3934e+00	 4.5450e+00
2602	 1.8000e-02	-1.7600e-02	 4.3257e+00	 6.2985e+00
2603	 1.8200e-02	-1.7600e-02	 4.3007e+00	 5.8178e+00
2604	 1.8400e-02	-1.7600e-02	 4.2955e+00	 5.6383e+00
2605	 1.8600e-02	-1.7600e-02	 4.2422e+00	 5.2553e+00
2606	 1.8800e-02	-1.7600e-02	 4.3140e+00	 6.4062e+00
2607	 1.9000e-02	-1.7600e-02	 4.2534e+00	 4.2120e+00
2608	 1.9200e-02	-1.7600e-02	 4.3790e+00	 4.3494e+00
2609	 1.9400e-02	-1.7600e-02	 4.3172e+00	 4.4477e+00
2610	 1.9600e-02	-1.7600e-02	 4.3464e+00	 5.3194e+00
2611	 1.9800e-02	-1.7600e-02	 4.2557e+00	 4.7876e+00
2612	 2.0000e-02	-1.7600e-02	 4.3428e+00	 5.5752e+00
2613	-2.0000e-02	-1.7400e-02	 4.3489e+00	 7.0514e+00
2614	-1.9800e-02	-1.7400e-02	 4.3168e+00	 7.0909e+00
2615	-1.9600e-02	-1.7400e-02	 4.3635e+00	 6.1514e+00
2616	-1.9400e-02	-1.7400e-02	 4.4112e+00	 6.3200e+00
2617	-1.9200e-02	-1.7400e-02	 4.3796e+00	 5.6251e+00
2618	-1.9000e-02	-1.7400e-02	 4.2721e+00	 5.5347e+00
2619	-1.8800e-02	-1.7400e-02	 4.3707e+00	 5.8792e+00
2620	-1.8600e-02	-1.7400e-02	 4.2876e+00	 4.9052e+00
2621	-1.8400e-02	-1.7400e-02	 4.3349e+00	 5.5479e+00
2622	-1.8200e-02	-1.7400e-02	 4.3921e+00	 4.8240e+00
2623	-1.8000e-02	-1.7400e-02	 4.4316e+00	 5.2136e+00
2624	-1.7800e-02	-1.7400e-02	 4.3675e+00	 4.5101e+00
2625	-1.7600e-02	-1.7400e-02	 4.4253e+00	 4.2611e+00
2626	-1.7400e-02	-1.7400e-02	 4.2205e+00	 6.2949e+00
2627	-1.7200e-02	-1.7400e-02	 4.3523e+00	 5.1436e+00
2628	-1.7000e-02	-1.7400e-02	 4.3063e+00	 5.7869e+00
2629	-1.6800e-02	-1.7400e-02	 4.3188e+00	 5.0545e+00
2630	-1.6600e-02	-1.7400e-02	 4.3198e+00	 6.6885e+00
2631	-1.6400e-02	-1.7400e-02	 4.3244e+00	 6.1987e+00
2632	-1.6200e-02	-1.7400e-02	 4.3454e+00	 5.2279e+00
2633	-1.6000e-02	-1.7400e-02	 4.3832e+00	 5.0739e+00
2634	-1.5800e-02	-1.7400e-02	 4.4559e+00	 5.4733e+00
2635	-1.5600e-02	-1.7400e-02	 4.3425e+00	 5.2451e+00
2636	-1.5400e-02	-1.7400e-02	 4.2971e+00	 4.2120e+00
2637	-1.5200e-02	-1.7400e-02	 4.3846e+00	 6.0492e+00
2638	-1.5000e-02	-1.7400e-02	 4.4628e+00	 4.8502e+00
2639	-1.4800e-02	-1.7400e-02	 4.3168e+00	 5.2540e+00
2640	-1.4600e-02	-1.7400e-02	 4.4930e+00	 5.0704e+00
2641	-1.4400e-02	-1.7400e-02	 4.4166e+00	 5.9174e+00
2642	-1.4200e-02	-1.7400e-02	 4.3852e+00	 4.4907e+00
2643	-1.4000e-02	-1.7400e-02	 4.2445e+00	 6.0079e+00
2644	-1.3800e-02	-1.7400e-02	 4.3744e+00	 3.0299e+00
2645	-1.3600e-02	-1.7400e-02	 4.3569e+00	 4.8691e+00
2646	-1.3400e-02	-1.7400e-02	 4.2971e+00	 4.2465e+00
2647	-1.3200e-02	-1.7400e-02	 4.4256e+00	 4.7432e+00
2648	-1.3000e-02	-1.7400e-02	 4.3208e+00	 5.3691e+00
2649	-1.2800e-02	-1.7400e-02	 4.3592e+00	 3.4208e+00
2650	-1.2600e-02	-1.7400e-02	 4.3366e+00	 5.5676e+00
2651	-1.2400e-02	-1.7400e-02	 4.2909e+00	 2.9308e+00
2652	-1.2200e-02	-1.7400e-02	 4.4434e+00	 3.3287e+00
2653	-1.2000e-02	-1.7400e-02	 4.3786e+00	 6.5416e+00
2654	-1.1800e-02	-1.7400e-02	 4.4487e+00	 4.3178e+00
2655	-1.1600e-02	-1.7400e-02	 4.3675e+00	 3.6236e+00
2656	-1.1400e-02	-1.7400e-02	 4.4585e+00	 4.4480e+00
2657	-1.1200e-02	-1.7400e-02	 4.4526e+00	 3.2166e+00
2658	-1.1000e-02	-1.7400e-02	 4.3274e+00	 4.9414e+00
2659	-1.0800e-02	-1.7400e-02	 4.3188e+00	 2.7921e+00
2660	-1.0600e-02	-1.7400e-02	 4.3951e+00	 3.0809e+00
2661	-1.0400e-02	-1.7400e-02	 4.4263e+00	 2.9668e+00
2662	-1.0200e-02	-1.7400e-02	 4.3767e+00	 5.4003e+00
2663	-1.0000e-02	-1.7400e-02	 4.3382e+00	 3.7182e+00
2664	-9.8000e-03	-1.7400e-02	 4.3763e+00	 4.2250e+00
2665	-9.6000e-03	-1.7400e-02	 4.2685e+00	 4.3037e+00
2666	-9.4000e-03	-1.7400e-02	 4.4487e+00	 4.1923e+00
2667	-9.2000e-03	-1.7400e-02	 4.3772e+00	 3.9477e+00
2668	-9.0000e-03	-1.7400e-02	 4.3780e+00	 4.7586e+00
2669	-8.8000e-03	-1.7400e-02	 4.3175e+00	 4.5831e+00
2670	-8.6000e-03	-1.7400e-02	 4.4362e+00	 4.8595e+00
2671	-8.4000e-03	-1.7400e-02	 4.2882e+00	 4.4076e+00
2672	-8.2000e-03	-1.7400e-02	 4.2448e+00	 4.1830e+00
2673	-8.0000e-03	-1.7400e-02	 4.3234e+00	 6.9246e+00
2674	-7.8000e-03	-1.7400e-02	 4.3214e+00	 4.2603e+00
2675	-7.6000e-03	-1.7400e-02	 4.3990e+00	 4.9723e+00
2676	-7.4000e-03	-1.7400e-02	 4.1975e+00	 6.1172e+00
2677	-7.2000e-03	-1.7400e-02	 4.3629e+00	 4.1806e+00
2678	-7.0000e-03	-1.7400e-02	 4.3686e+00	 5.1679e+00
2679	-6.8000e-03	-1.7400e-02	 4.2899e+00	 4.4671e+00
2680	-6.6000e-03	-1.7400e-02	 4.3724e+00	 4.5313e+00
2681	-6.4000e-03	-1.7400e-02	 4.3004e+00	 5.9862e+00
2682	-6.2000e-03	-1.7400e-02	 4.4358e+00	 6.1465e+00
2683	-6.0000e-03	-1.7400e-02	 4.2978e+00	 5.5561e+00
2684	-5.8000e-03	-1.7400e-02	 4.3083e+00	 5.3638e+00
2685	-5.6000e-03	-1.7400e-02	 4.3155e+00	 5.6347e+00
2686	-5.4000e-03	-1.7400e-02	 4.2692e+00	 6.9334e+00
2687	-5.2000e-03	-1.7400e-02	 4.3964e+00	 4.3257e+00
2688	-5.0000e-03	-1.7400e-02	 4.3063e+00	 5.2425e+00
2689	-4.8000e-03	-1.7400e-02	 4.2550e+00	 6.1267e+00
2690	-4.6000e-03	-1.7400e-02	 4.3471e+00	 5.7928e+00
2691	-4.4000e-03	-1.7400e-02	 4.2935e+00	 5.8750e+00
2692	-4.2000e-03	-1.7400e-02	 4.2222e+00	 6.0975e+00
2693	-4.0000e-03	-1.7400e-02	 4.3701e+00	 5.1715e+00
2694	-3.8000e-03	-1.7400e-02	 4.2116e+00	 6.3937e+00
2695	-3.6000e-03	-1.7400e-02	 4.2130e+00	 5.1676e+00
2696	-3.4000e-03	-1.7400e-02	 4.2846e+00	 6.1415e+00
2697	-3.2000e-03	-1.7400e-02	 4.2179e+00	 6.5616e+00
2698	-3.0000e-03	-1.7400e-02	 4.4095e+00	 5.6761e+00
2699	-2.8000e-03	-1.7400e-02	 4.3560e+00	 5.6225e+00
2700	-2.6000e-03	-1.7400e-02	 4.3162e+00	 6.5242e+00
2701	-2.4000e-03	-1.7400e-02	 4.3606e+00	 6.0613e+00
2702	-2.2000e-03	-1.7400e-02	 4.3688e+00	 6.6642e+00
2703	-2.0000e-03	-1.7400e-02	 4.3454e+00	 6.2809e+00
2704	-1.8000e-03	-1.7400e-02	 4.3020e+00	 5.6820e+00
2705	-1.6000e-03	-1.7400e-02	 4.2850e+00	 6.2517e+00
2706	-1.4000e-03	-1.7400e-02	 4.1607e+00	 5.5308e+00
2707	-1.2000e-03	-1.7400e-02	 4.3707e+00	 6.4098e+00
2708	-1.0000e-03	-1.7400e-02	 4.3007e+00	 5.7106e+00
2709	-8.0000e-04	-1.7400e-02	 4.4214e+00	 6.1501e+00
2710	-6.0000e-04	-1.7400e-02	 4.2794e+00	 6.4440e+00
2711	-4.0000e-04	-1.7400e-02	 4.2514e+00	 6.9183e+00
2712	-2.0000e-04	-1.7400e-02	 4.3343e+00	 5.7862e+00
2713	 0.0000e+00	-1.7400e-02	 4.2100e+00	 4.7504e+00
2714	 2.0000e-04	-1.7400e-02	 4.2715e+00	 5.2096e+00
2715	 4.0000e-04	-1.7400e-02	 4.3119e+00	 5.9985e+00
2716	 6.0000e-04	-1.7400e-02	 4.2093e+00	 5.8487e+00
2717	 8.0000e-04	-1.7400e-02	 4.3293e+00	 5.6330e+00
2718	 1.0000e-03	-1.7400e-02	 4.2892e+00	 5.9829e+00
2719	 1.2000e-03	-1.7400e-02	 4.3037e+00	 5.5088e+00
2720	 1.4000e-03	-1.7400e-02	 4.3135e+00	 5.5650e+00
2721	 1.6000e-03	-1.7400e-02	 4.2919e+00	 5.1616e+00
2722	 1.8000e-03	-1.7400e-02	 4.3260e+00	 5.2093e+00
2723	 2.0000e-03	-1.7400e-02	 4.3188e+00	 4.7419e+00
2724	 2.2000e-03	-1.7400e-02	 4.3612e+00	 6.1507e+00
2725	 2.4000e-03	-1.7400e-02	 4.3813e+00	 4.2935e+00
2726	 2.6000e-03	-1.7400e-02	 4.2790e+00	 5.5577e+00
2727	 2.8000e-03	-1.7400e-02	 4.3264e+00	 4.5367e+00
2728	 3.0000e-03	-1.7400e-02	 4.2199e+00	 4.9652e+00
2729	 3.2000e-03	-1.7400e-02	 4.3375e+00	 5.3592e+00
2730	 3.4000e-03	-1.7400e-02	 4.2406e+00	 5.1741e+00
2731	 3.6000e-03	-1.7400e-02	 4.2422e+00	 4.7353e+00
2732	 3.8000e-03	-1.7400e-02	 4.3306e+00	 4.0690e+00
2733	 4.0000e-03	-1.7400e-02	 4.2997e+00	 6.3187e+00
2734	 4.2000e-03	-1.7400e-02	 4.4309e+00	 4.6663e+00
2735	 4.4000e-03	-1.7400e-02	 4.3109e+00	 4.5768e+00
2736	 4.6000e-03	-1.7400e-02	 4.2416e+00	 5.3319e+00
2737	 4.8000e-03	-1.7400e-02	 4.2018e+00	 5.6846e+00
2738	 5.0000e-03	-1.7400e-02	 4.3224e+00	 4.6505e+00
2739	 5.2000e-03	-1.7400e-02	 4.2560e+00	 5.4460e+00
2740	 5.4000e-03	-1.7400e-02	 4.2248e+00	 4.8252e+00
2741	 5.6000e-03	-1.7400e-02	 4.3149e+00	 3.4175e+00
2742	 5.8000e-03	-1.7400e-02	 4.2886e+00	 5.3490e+00
2743	 6.0000e-03	-1.7400e-02	 4.2541e+00	 4.9644e+00
2744	 6.2000e-03	-1.7400e-02	 4.3836e+00	 4.5578e+00
2745	 6.4000e-03	-1.7400e-02	 4.3336e+00	 4.2928e+00
2746	 6.6000e-03	-1.7400e-02	 4.3517e+00	 3.6257e+00
2747	 6.8000e-03	-1.7400e-02	 4.3260e+00	 4.4085e+00
2748	 7.0000e-03	-1.7400e-02	 4.2209e+00	 3.8103e+00
2749	 7.2000e-03	-1.7400e-02	 4.3888e+00	 7.2503e+00
2750	 7.4000e-03	-1.7400e-02	 4.4506e+00	 2.8399e+00
2751	 7.6000e-03	-1.7400e-02	 4.4155e+00	 4.1952e+00
2752	 7.8000e-03	-1.7400e-02	 4.3178e+00	 4.0729e+00
2753	 8.0000e-03	-1.7400e-02	 4.3543e+00	 3.8155e+00
2754	 8.2000e-03	-1.7400e-02	 4.5450e+00	 4.1982e+00
2755	 8.4000e-03	-1.7400e-02	 4.2646e+00	 3.5069e+00
2756	 8.6000e-03	-1.7400e-02	 4.3257e+00	 5.6327e+00
2757	 8.8000e-03	-1.7400e-02	 4.3629e+00	 4.4572e+00
2758	 9.0000e-03	-1.7400e-02	 4.2748e+00	 3.6085e+00
2759	 9.2000e-03	-1.7400e-02	 4.5538e+00	 3.1400e+00
2760	 9.4000e-03	-1.7400e-02	 4.4030e+00	 3.9332e+00
2761	 9.6000e-03	-1.7400e-02	 4.3428e+00	 3.7005e+00
2762	 9.8000e-03	-1.7400e-02	 4.4235e+00	 5.3750e+00
2763	 1.0000e-02	-1.7400e-02	 4.4506e+00	 2.3189e+00
2764	 1.0200e-02	-1.7400e-02	 4.4431e+00	 4.4585e+00
2765	 1.0400e-02	-1.7400e-02	 4.4539e+00	 3.1591e+00
2766	 1.0600e-02	-1.7400e-02	 4.3862e+00	 4.5266e+00
2767	 1.0800e-02	-1.7400e-02	 4.3412e+00	 3.4934e+00
2768	 1.1000e-02	-1.7400e-02	 4.5019e+00	 2.5724e+00
2769	 1.1200e-02	-1.7400e-02	 4.4924e+00	 5.0630e+00
2770	 1.1400e-02	-1.7400e-02	 4.5262e+00	 3.8106e+00
2771	 1.1600e-02	-1.7400e-02	 4.4092e+00	 2.9218e+00
2772	 1.1800e-02	-1.7400e-02	 4.4243e+00	 3.7173e+00
2773	 1.2000e-02	-1.7400e-02	 4.4289e+00	 3.4591e+00
2774	 1.2200e-02	-1.7400e-02	 4.3698e+00	 4.6377e+00
2775	 1.2400e-02	-1.7400e-02	 4.4414e+00	 3.1065e+00
2776	 1.2600e-02	-1.7400e-02	 4.3967e+00	 4.2582e+00
2777	 1.2800e-02	-1.7400e-02	 4.3280e+00	 2.6956e+00
2778	 1.3000e-02	-1.7400e-02	 4.3813e+00	 3.2007e+00
2779	 1.3200e-02	-1.7400e-02	 4.3418e+00	 3.7584e+00
2780	 1.3400e-02	-1.7400e-02	 4.5627e+00	 4.0154e+00
2781	 1.3600e-02	-1.7400e-02	 4.3938e+00	 3.7620e+00
2782	 1.3800e-02	-1.7400e-02	 4.3910e+00	 5.1666e+00
2783	 1.4000e-02	-1.7400e-02	 4.3579e+00	 3.2991e+00
2784	 1.4200e-02	-1.7400e-02	 4.4911e+00	 6.2017e+00
2785	 1.4400e-02	-1.7400e-02	 4.4243e+00	 4.4904e+00
2786	 1.4600e-02	-1.7400e-02	 4.4286e+00	 4.8237e+00
2787	 1.4800e-02	-1.7400e-02	 4.3556e+00	 3.5115e+00
2788	 1.5000e-02	-1.7400e-02	 4.3675e+00	 5.5236e+00
2789	 1.5200e-02	-1.7400e-02	 4.3892e+00	 5.5867e+00
2790	 1.5400e-02	-1.7400e-02	 4.4417e+00	 5.6424e+00
2791	 1.5600e-02	-1.7400e-02	 4.3819e+00	 6.5524e+00
2792	 1.5800e-02	-1.7400e-02	 4.4424e+00	 3.5108e+00
2793	 1.6000e-02	-1.7400e-02	 4.2633e+00	 5.4864e+00
2794	 1.6200e-02	-1.7400e-02	 4.4230e+00	 4.4513e+00
2795	 1.6400e-02	-1.7400e-02	 4.2800e+00	 7.0429e+00
2796	 1.6600e-02	-1.7400e-02	 4.4848e+00	 6.6034e+00
2797	 1.6800e-02	-1.7400e-02	 4.3228e+00	 6.3056e+00
2798	 1.7000e-02	-1.7400e-02	 4.2902e+00	 6.4939e+00
